key_hip,DEC,HIP,RA,Stellar_parallax,color_index,mag
52452_hip,4.747669499,52452,160.8371659,1.168,K3III+...,5.77
25302_hip,1.846444652,25302,81.18677733,-0.2,B1V:pe,4.89
30342_hip,-56.36996941,30342,95.73260958,0.242,Am,5.6
42080_hip,65.14517019,42080,128.6505084,0.207,A2m,5.47
69493_hip,-0.845462516,69493,213.4199583,0.489,F7Vw,5.89
930_hip,-27.79973666,930,2.893416967,1.346,K2III,5.41
18723_hip,-30.49069722,18723,60.16939835,0.036,A1V,5.93
115623_hip,23.40410107,115623,351.344934,0.617,F8IV,4.42
53721_hip,40.43025685,53721,164.8665571,0.624,G0V,5.03
74837_hip,-63.61046557,74837,229.4120441,1.26,K2.5III,4.85
100122_hip,34.98277505,100122,304.6627913,0.66,F5Ib,5.14
107310_hip,28.74263231,107310,326.0357404,0.512,F6V,4.49
94437_hip,-12.28258372,94437,288.3146805,1.442,K3III,5.51
94150_hip,-68.42444775,94150,287.4702838,0.901,G8/K0III/IV,5.31
46578_hip,-26.58961559,46578,142.4771005,1.345,K2IIICNII,5.49
111196_hip,-85.96725319,111196,337.9063153,1.02,K0III,5.76
29134_hip,-68.84340934,29134,92.18442446,-0.072,B8V,5.06
81266_hip,-28.21601625,81266,248.9706405,-0.206,B0V,2.82
113669_hip,-28.85396037,113669,345.3307767,1.349,K3III,5.55
76742_hip,-23.81807829,76742,235.0703974,1.302,K3III,4.97
47570_hip,39.75785117,47570,145.5014285,0.951,G8III,5.61
52980_hip,-8.897762718,52980,162.5752342,0.156,A3m,5.8
45590_hip,46.81722811,45590,139.3799068,0.063,A1V,5.96
27938_hip,-11.77419216,27938,88.68179395,1.523,K3 comp,5.62
44504_hip,54.28388682,44504,136.0016729,0.034,A2V,5.74
66925_hip,-56.76797125,66925,205.7337918,-0.096,B0.5III,6
43603_hip,-38.72408636,43603,133.2000761,1.508,K5/M0III,5.79
58576_hip,-10.44601399,58576,180.1852144,0.76,K0IV,5.54
8362_hip,63.85250114,8362,26.93681135,0.804,K0V,5.63
26268_hip,-4.856066634,26268,83.91451758,0.269,F0III,5.24
35054_hip,-41.42639431,35054,108.7381376,-0.146,B4III/IV,5.95
89439_hip,-20.72826976,89439,273.8037804,0.007,B0/1Ia/ab,5.29
45412_hip,34.63351605,45412,138.8093608,0.839,G6III,5.98
25001_hip,29.56988416,25001,80.30286394,0.06,A1Vs,5.66
26394_hip,-80.46912193,26394,84.29121542,0.6,G3IV,5.65
69612_hip,10.10061034,69612,213.7118716,1.007,K1III,5.29
40096_hip,-42.9872777,40096,122.8578857,0.164,A7Ib,4.73
92391_hip,-5.912862563,92391,282.4206468,1.568,K2Ib,5.99
78990_hip,-20.8687642,78990,241.8513642,0.831,G6/G8III,4.31
85537_hip,0.330625301,85537,262.2068954,0.237,A8V,5.41
16244_hip,49.50894827,16244,52.34187591,-0.096,B3V,4.67
60485_hip,51.56225676,60485,186.0062277,0.877,G7III,4.76
76041_hip,40.8993325,76041,232.9457573,0.086,A5V,4.98
22545_hip,48.74068466,22545,72.78885722,1.013,G9III,5.64
76552_hip,-42.56734797,76552,234.5133558,1.412,K4.5III,4.34
11046_hip,-0.884852127,11046,35.55165239,0.335,F0Vn,5.42
46750_hip,22.96797056,46750,142.930117,1.541,K5IIIvar,4.32
25194_hip,-39.67842334,25194,80.85010321,1.626,M2III,5.73
476_hip,13.39626645,476,1.424838793,0.901,G5III,5.55
63950_hip,22.61618682,63950,196.5941792,1.461,M5III,5.53
89369_hip,-21.71316396,89369,273.5662531,1.528,K2III,5.49
109209_hip,19.47552571,109209,331.8691367,0.331,F2V:,5.74
29996_hip,-9.390018355,29996,94.71076247,1.239,K1III,5.36
9222_hip,49.20435221,9222,29.63960506,1.005,K0IV,5.7
36114_hip,-51.01848117,36114,111.5910441,1.038,K0III,5.09
33603_hip,3.602355419,33603,104.7376031,1.056,G8III,5.96
36055_hip,-5.774960867,36055,111.4633344,0.901,CIb...,5.98
79399_hip,-28.41730511,79399,243.0668317,0.012,B9V,5.67
33092_hip,-20.22425377,33092,103.387114,-0.212,B1Ib,4.82
71184_hip,-54.9986277,71184,218.384899,0.482,F6IV-V,5.86
20507_hip,-3.745470325,20507,65.92021811,0.072,A2V,5.17
87569_hip,-34.89512471,87569,268.3478014,1.098,K3III,5.58
113638_hip,-52.754137,113638,345.2200484,0.96,G8III,4.11
11090_hip,41.3962973,11090,35.70960144,0.289,F0III-IV,5.81
86486_hip,-49.41558665,86486,265.0992743,0.415,F3IV,4.76
77939_hip,-19.38292565,77939,238.7515163,-0.013,B2/B3V,5.95
15669_hip,49.0709047,15669,50.46888702,0.468,F6V,5.94
44143_hip,-59.08371209,44143,134.8507614,0.417,F3V,5.17
118114_hip,-82.16980448,118114,359.3869792,1.055,K0III,5.72
117863_hip,57.49938213,117863,358.5959683,1.19,F8Iavar,4.51
1067_hip,15.1835959,1067,3.308970117,-0.19,B2IV,2.83
20075_hip,-20.71525965,20075,64.56698763,1.597,M4III,6
103530_hip,50.46179144,103530,314.625144,-0.144,B5Vn,5.59
11784_hip,36.14727125,11784,38.02571027,1.472,K5III,5.15
94620_hip,21.23211845,94620,288.8223414,0.121,A4V,5.65
114341_hip,-21.1724096,114341,347.3616547,1.202,K1III,3.68
69896_hip,-81.0077604,69896,214.5579002,0.243,A2m...,4.89
19335_hip,38.03973329,19335,62.15256811,0.52,F7V,5.52
76440_hip,-66.31703754,76440,234.1800937,1.161,K0III,4.11
40167_hip,17.64777069,40167,123.0530257,0.531,G0V,4.67
85409_hip,-50.63037029,85409,261.8019312,0.063,B9II,5.9
108339_hip,12.07649181,108339,329.2348827,0.054,A2Vnn,5.54
100541_hip,5.342987248,100541,305.7945569,0.983,G8III-IV,5.3
42614_hip,-48.9226802,42614,130.2721675,-0.186,B1.5V,5.9
105576_hip,-22.66904797,105576,320.7520615,1.641,M0III,5.63
82110_hip,-58.50359469,82110,251.5884375,-0.101,B2IV-V,5.74
43352_hip,-32.78052517,43352,132.4645822,0.876,G8III,5.19
12186_hip,-34.57797694,12186,39.24419965,0.653,G1V,5.78
76509_hip,54.50873314,76509,234.3833637,1.098,K1III:,5.85
111056_hip,78.82428466,111056,337.4707442,0.093,A3V,5.45
96302_hip,29.4629544,96302,293.7122031,0.581,A0V+...,5.39
68940_hip,-9.313515246,68940,211.6784308,0.347,F2IV,5.46
20020_hip,-63.25540535,20020,64.41780159,-0.061,B+...,5.88
10723_hip,1.757801875,10723,34.50599949,0.588,G0.5IV,5.6
96229_hip,7.378941496,96229,293.5223037,1.176,K3III,4.45
16335_hip,47.99521606,16335,52.64368152,1.367,K3III,4.36
80582_hip,-47.55478604,80582,246.7959831,-0.07,B4V,4.46
38423_hip,-34.70544242,38423,118.0652602,0.47,F3/F5V,5.01
113622_hip,3.011805064,113622,345.178752,1.343,K4III,5.85
77853_hip,-16.72929352,77853,238.4564085,1.003,K0III,4.13
106140_hip,23.63883778,106140,322.4870633,1.618,M1III,4.52
48774_hip,-54.56779042,48774,149.2155902,-0.067,B5Ib,3.52
113521_hip,0.962927089,113521,344.8643962,0.982,K1III:,5.43
65639_hip,-15.97357823,65639,201.8631832,1.096,K1IIICN...,4.76
36393_hip,28.1182752,36393,112.3351722,0.12,A4V,5.07
114347_hip,8.677160664,114347,347.3810709,1.484,M4Sv,5.05
30679_hip,58.41740916,30679,96.70363786,1.538,K4III,5.21
45526_hip,-8.744759481,45526,139.1723642,-0.081,B9III,5.49
70054_hip,-43.0588434,70054,215.0404263,0.907,G8III,5.55
6706_hip,19.17234565,6706,21.56359189,0.395,F2V:var,5.35
52425_hip,69.07621399,52425,160.7668329,1.406,K3III,5.01
22176_hip,18.73469274,22176,71.57011995,1.221,K4III,5.99
69618_hip,-57.08612636,69618,213.7380757,-0.074,B4Vne,5.03
44511_hip,-47.09773702,44511,136.0386685,1.174,K2III,3.75
91217_hip,9.122491227,91217,279.1159683,0.387,F5III,5.38
112242_hip,41.8192347,112242,341.0228291,0.96,K0III,5.11
106723_hip,-19.46601155,106723,324.2701296,-0.18,B3V:p,4.51
80991_hip,60.82332314,80991,248.1070006,0.039,A2V,5.92
64580_hip,-58.68393657,64580,198.5503653,1.084,K0/K1III,5.91
110351_hip,46.53656951,110351,335.2564447,-0.1,B6V,4.55
69732_hip,46.08830542,69732,214.0959114,0.087,A0sh,4.18
89826_hip,36.06454739,89826,274.9654565,1.162,K2IIIvar,4.33
56290_hip,61.08252044,56290,173.0864161,0.515,F6V,5.46
107517_hip,-11.36595449,107517,326.6337427,-0.002,A1V,5.57
51585_hip,14.13726962,51585,158.0490574,1.696,M2III,5.43
116771_hip,5.626291587,116771,354.9876704,0.507,F7V,4.13
92768_hip,27.90952818,92768,283.5551966,1.361,K4III,5.64
30247_hip,53.45217905,30247,95.44220782,0.448,F5III...,5.34
80208_hip,-49.57235445,80208,245.616646,-0.047,B6IV,5.32
108870_hip,-56.78597558,108870,330.8402362,1.056,K5V,4.69
21042_hip,-35.65350415,21042,67.66804354,1.005,K0II,5.95
98174_hip,-58.90135155,98174,299.2762917,0.014,B9.5IV,5.24
17103_hip,3.056863292,17103,54.96300949,0.931,G6III:,5.55
21476_hip,41.26480803,21476,69.1726226,1.171,G8II comp,4.25
103519_hip,44.47171065,103519,314.5811029,0.973,G8III,5.55
87808_hip,37.25053918,87808,269.0632523,1.35,K1IIvar,3.86
56034_hip,39.33697448,56034,172.2671746,0.019,A2V,5.3
80620_hip,-7.597929042,80620,246.9310683,1.721,M2 comp,5.24
31737_hip,28.98435357,31737,99.59586146,-0.001,B9npe...,5.76
26624_hip,-3.564704336,26624,84.87979574,0.294,A8Vs,5.99
34215_hip,9.185800346,34215,106.4126074,1.513,M0III,5.78
8886_hip,63.67010151,8886,28.59885632,-0.15,B2pvar,3.35
84551_hip,-32.66284013,84551,259.2651901,0.514,F6V,5.53
61558_hip,-5.831898399,61558,189.1973109,0.072,A3V,5.88
19171_hip,27.59990322,19171,61.651719,-0.124,B9p Si,5.18
15549_hip,29.04845844,15549,50.08483666,1.555,K2II-III,4.47
111934_hip,-30.65887086,111934,340.0929443,1.297,K2/K3III,5.88
111841_hip,39.05026916,111841,339.8153279,-0.207,O9V,4.89
105703_hip,26.17456032,105703,321.1416892,0.323,A8III,5.67
27743_hip,14.17178682,27743,88.09288195,-0.053,B9p...,5.6
35005_hip,12.11582451,35005,108.6359186,1.007,G6III,5.71
116653_hip,-76.86955231,116653,354.5995447,0.907,K0II/III,5.99
77622_hip,4.477730178,77622,237.7040255,0.147,A2m,3.71
20261_hip,15.09545334,20261,65.15129355,0.225,F0V,5.26
56975_hip,21.35272958,56975,175.1961138,0.984,K1III,5.26
52469_hip,46.20387703,52469,160.8870475,0.324,F5III,5.18
109056_hip,28.96398081,109056,331.3944778,-0.048,B9Vn,5.69
85998_hip,9.586700034,85998,263.6528947,0.04,A2V,5.8
117371_hip,67.80680804,117371,356.978209,0.007,A1Vn,5.05
34769_hip,-0.492764324,34769,107.9660843,-0.005,A2V,4.15
58181_hip,56.59855974,58181,178.9933994,1.101,K1III,5.83
7359_hip,18.46051216,7359,23.70444113,1.536,M2III,5.9
71094_hip,26.67728448,71094,218.0842754,0.23,A7Vn,6
23734_hip,58.97237221,23734,76.53521982,-0.08,B2.5Ve,5.22
56243_hip,-59.44206107,56243,172.9419519,1.026,G0Ia,5.07
4572_hip,66.35179335,4572,14.62942551,-0.008,A0III,5.97
115836_hip,-87.48221392,115836,352.0157625,1.278,K2III,5.5
76519_hip,69.2833439,76519,234.413035,1.371,M0III,5.65
63738_hip,-20.58349715,63738,195.9421472,0.554,F7V,5.58
115591_hip,32.38488166,115591,351.2118013,-0.075,B9III,5.56
79509_hip,-54.63046753,79509,243.3697039,1.017,G4III,4.95
102092_hip,-31.59828927,102092,310.3485764,1.551,M1III,5.75
115033_hip,-9.182513331,115033,349.4758968,-0.144,B5Vn,4.41
14168_hip,-7.685471779,14168,45.67614498,0.941,K0II-III,5.32
12072_hip,37.31226284,12072,38.91142353,1.389,K4III,5.72
29704_hip,16.14317514,29704,93.85469975,-0.101,B7V,5.34
9621_hip,25.93547132,9621,30.91393309,0.537,F8IV,5.64
76534_hip,40.3534329,76534,234.4566552,0.886,G8III-IV,5.25
28574_hip,-10.59793045,28574,90.46009056,-0.128,B5III,4.92
29735_hip,-13.71841389,29735,93.93702565,-0.078,B9V,5
35347_hip,-43.98678606,35347,109.5177046,-0.117,B8II/III,5.86
42177_hip,-50.96965154,42177,128.9667798,-0.132,B8 Si,5.79
79280_hip,75.87756285,79280,242.7063551,-0.093,B8V,5.48
51495_hip,-73.22149033,51495,157.7585813,1.677,K4/K5III,4.94
56078_hip,-24.46401116,56078,172.4109,0.067,A0V,5.77
42372_hip,53.40153957,42372,129.5924365,0.964,G8IV,5.66
101427_hip,-80.9648625,101427,308.3235158,1.122,G6/G8II,5.76
59199_hip,-24.72887552,59199,182.1034041,0.334,F0IV/V,4.02
28098_hip,-31.38244043,28098,89.08726573,0.382,F2III,5.52
51069_hip,-16.83629043,51069,156.5226113,1.456,K4III,3.83
28946_hip,38.48264424,28946,91.64624042,0.251,A4m,5.35
91461_hip,-47.90976745,91461,279.8095582,0.233,A3V,5.84
8433_hip,32.69020977,8433,27.17317997,0.572,F8V,5.78
48310_hip,-62.7451164,48310,147.7315941,1.316,K1IIICN...,5.56
102532_hip,16.12429621,102532,311.6645929,1.042,K1IV,4.27
24727_hip,33.37161284,24727,79.5440374,1.252,K3III...,4.54
19780_hip,-62.47385803,19780,63.60618205,0.915,G7III,3.33
95793_hip,1.950447551,95793,292.2541176,0.088,A0V,5.79
102843_hip,44.05930376,102843,312.5205465,0.198,A4me...,5.06
98819_hip,17.07017322,98819,301.025936,0.6,G1V,5.8
98543_hip,27.75357306,98543,300.2752014,0.184,A4III,4.66
11220_hip,50.00654619,11220,36.10381778,0.979,G8III,5.19
96258_hip,51.23661978,96258,293.5824591,0.475,F7V,5.71
79497_hip,-55.54094742,79497,243.3445675,0.365,F2III,5.78
83336_hip,-32.143519,83336,255.4693442,-0.1,B8V,5.03
29800_hip,12.27216306,29800,94.11091508,0.431,F5IV-V,5.04
93124_hip,17.36091207,93124,284.5614474,0.731,F8Ib,5.33
3455_hip,-10.60955044,3455,11.04750551,0.998,K0IIIvar,4.77
26126_hip,3.766895099,26126,83.56988721,0.051,A2V,5.32
2021_hip,-77.25424559,2021,6.43780017,0.618,G2IV,2.82
9307_hip,21.05856973,9307,29.89868,1.031,K0III-IV,5.89
26926_hip,-6.796167643,26926,85.72464575,0.447,F3V,5.97
52948_hip,-9.852694968,52948,162.4312027,1.074,G8III:,5.85
103652_hip,7.516196825,103652,315.0165925,0.283,A7V,5.98
20522_hip,9.460967607,20522,65.9659383,0.074,A3V,5.1
92312_hip,19.32872041,92312,282.2224426,0.022,A1V,5.89
96556_hip,-4.647639913,96556,294.4471572,0.429,F3IV,5.45
36258_hip,-29.15589616,36258,111.9965026,-0.048,B9Vsp...,5.55
64445_hip,11.55609605,64445,198.1371723,1.499,M0III,5.76
42146_hip,-7.982291601,42146,128.8674931,-0.004,A1spe...,5.72
101936_hip,0.48644465,101936,309.8537148,1.06,K1III,5.15
7513_hip,41.40545884,7513,24.19934491,0.536,F8V,4.1
117491_hip,1.076131498,117491,357.3644814,0.167,A5m,5.77
79072_hip,8.534309798,79072,242.1169793,1.575,M3.5IIIa,5.69
110009_hip,-9.040066774,110009,334.2190246,1.158,K3III:,5.8
97402_hip,25.38405839,97402,296.9522536,0.993,K0II-III,6
111954_hip,-27.04361694,111954,340.1639166,-0.105,B8V,4.18
49081_hip,31.92367205,49081,150.2527358,0.676,G1V,5.37
37329_hip,-38.26065203,37329,114.9494784,-0.071,B3III,5.76
90797_hip,-62.27830197,90797,277.8434389,-0.116,B8III,4.63
8404_hip,3.685446612,8404,27.10841032,0.97,G9III,5.91
68333_hip,-50.36964668,68333,209.8228447,0.957,G8/K0III,5.92
62267_hip,7.67332578,62267,191.4044081,0.322,A8m,5.22
112117_hip,-47.21081334,112117,340.6536772,0.584,G0,5.99
16852_hip,0.401661632,16852,54.21826338,0.575,F9V,4.29
52678_hip,-64.51455943,52678,161.5689875,-0.096,B7:V,5.33
17771_hip,11.14329389,17771,57.06778675,-0.125,B3V,5.08
106481_hip,45.59183746,106481,323.4952186,0.885,G8III,3.98
113801_hip,-20.8707117,113801,345.6843823,0.946,K0III,5.97
102155_hip,41.71687469,102155,310.4854207,-0.107,B8II-III,5.68
60170_hip,26.61948257,60170,185.0819856,1.091,K2III-IV,5.52
101773_hip,-61.52991842,101773,309.3971338,0.447,Fm delta Del,4.86
8796_hip,29.57882927,8796,28.27044954,0.488,F6IV,3.42
40274_hip,-35.89951777,40274,123.3729883,-0.11,B2ne,4.78
81126_hip,42.437041,81126,248.5257589,-0.013,B9Vvar,4.2
92405_hip,32.55105772,92405,282.4704865,0.1,A3V,5.22
50860_hip,33.90814466,50860,155.7763656,0.147,A6V,5.89
12803_hip,15.31186153,12803,41.13739078,-0.024,B9Vn,5.78
40834_hip,-71.50537718,40834,125.0021938,-0.099,A0p,5.63
38474_hip,-5.42825693,38474,118.1994106,0.412,F5IVs,5.76
49339_hip,-24.28553452,49339,151.0872568,0.303,F0V,5.7
33827_hip,70.80829581,33827,105.3392434,1.337,K4III,5.69
4903_hip,41.34515741,4903,15.7260945,0.161,A5m,5.95
28854_hip,-10.24259585,28854,91.36263451,0.374,F4V:,5.88
84143_hip,-43.23918896,84143,258.0383064,0.441,F3p,3.32
19038_hip,22.08192566,19038,61.17381506,1.064,K0III,4.36
111643_hip,-40.5910344,111643,339.2452275,0.06,A1V,5.85
95261_hip,-54.42393063,95261,290.7133593,0.02,A0Vn,5.03
80179_hip,1.029039075,80179,245.5181208,0.338,F0V,4.82
107302_hip,-14.74937044,107302,326.0040216,0.219,A7IV/V,5.96
21402_hip,10.16078965,21402,68.913584,0.184,A5m,4.25
26777_hip,16.53414784,26777,85.323828,-0.125,B3IV...,4.84
25428_hip,28.60745001,25428,81.57297249,-0.13,B7III,1.65
50414_hip,-8.068914443,50414,154.4075091,0.336,F2III,5.25
17440_hip,-64.80690264,17440,56.0499063,1.133,K0IV SB,3.84
101867_hip,21.20117361,101867,309.6305787,-0.03,A0V,4.81
5833_hip,-0.973794752,5833,18.70488336,0.428,F5V,5.7
94827_hip,23.02554007,94827,289.4318176,0.02,B0.5IV,5.46
94727_hip,4.834795464,94727,289.1292984,0.101,A3IV,5.59
42568_hip,-59.76100272,42568,130.15428,-0.117,B1.5III,4.31
74006_hip,-49.0886123,74006,226.8581374,0.92,G8III,5.77
102635_hip,47.83186951,102635,311.9553608,1.466,K5III,5.6
19805_hip,-62.19181137,19805,63.70227288,1.106,K0III,5.45
78970_hip,-36.75567607,78970,241.8175542,0.298,F0/F2V,5.72
38639_hip,47.56459585,38639,118.6779033,1.462,K4III,5.47
110936_hip,-39.13179163,110936,337.1633745,0.959,G8III,5.47
21452_hip,64.2616021,21452,69.10082308,-0.009,A1V,5.91
76705_hip,-34.41192603,76705,234.9415785,0.964,G8/K0III,4.66
10871_hip,-55.94479621,10871,34.97612918,1.57,K5III,5.81
25492_hip,30.20860309,25492,81.78447075,0.175,B9Ib,5.69
40678_hip,-35.45170272,40678,124.572482,1.246,K2III,5.59
3137_hip,-44.79629257,3137,9.96645783,1.142,K1IIICN...,6
91919_hip,39.67012325,91919,281.0847721,0.17,F1V,4.67
82422_hip,29.80653779,82422,252.6623269,1.626,M1III,5.73
37648_hip,-28.41088473,37648,115.8849442,1.632,K5III,4.63
90853_hip,-45.75738197,90853,278.0081057,-0.127,B3III,5.07
105668_hip,-12.87810842,105668,321.0478891,0.297,F0V,5.48
38538_hip,26.76578282,38538,118.3742261,0.098,A3V,4.97
93051_hip,2.535346345,93051,284.3191277,0.004,B9IIIp...,5.56
31688_hip,-32.33973479,31688,99.44841227,1.177,K1III,5.25
36431_hip,-23.02428723,36431,112.4642186,0.243,A6Ib/II,4.85
36236_hip,-22.85919859,36236,111.9289073,-0.088,B5III,5.98
101475_hip,46.69386601,101475,308.4785161,-0.14,B9sp...,5.78
82480_hip,1.215947284,82480,252.8538693,0.055,A2Vs,5.51
33779_hip,-51.4025847,33779,105.2145207,1.652,M1III,5.14
88567_hip,-29.5800874,88567,271.2551051,0.774,G0Ib/II,4.66
96620_hip,54.97379334,96620,294.6715986,0.482,F6Vasv,5.89
97980_hip,0.273627507,97980,298.6866542,0.098,A0III,5.6
124_hip,61.2228008,124,0.404231233,0.407,F0III,5.58
18788_hip,-1.549659767,18788,60.38354244,-0.133,B5V,5.28
24294_hip,-6.057190373,24294,78.20053766,0.96,G7III,5.9
15110_hip,21.04444121,15110,48.72540048,-0.007,A1V,4.87
36547_hip,82.41146587,36547,112.7685993,1.633,M4IIIa,4.92
106551_hip,38.53405361,106551,323.6940188,1.085,K1III,4.87
20892_hip,-19.45887385,20892,67.16265745,1.215,K2III,5.95
54872_hip,20.52371682,54872,168.527089,0.128,A4V,2.56
51635_hip,-47.00335263,51635,158.2369174,1.045,K4III,5.02
76106_hip,-19.67045969,76106,233.1529222,0.197,A2IV,5.5
50371_hip,-61.33230426,50371,154.2707325,1.541,K3II,3.39
19849_hip,-7.652870585,19849,63.81800057,0.82,K1V,4.43
112542_hip,-14.05642835,112542,341.9282018,-0.016,B9V,5.68
67836_hip,-53.37332288,67836,208.4295617,0.009,B5III,5.87
100574_hip,37.47644863,100574,305.934871,-0.173,B2Vne,5.87
66634_hip,52.92120839,66634,204.8768665,0.113,A3Vn,5.46
67663_hip,-46.89866634,67663,207.9467373,-0.153,B2Vp,5.77
6537_hip,-8.183256553,6537,21.00585424,1.065,K0III,3.6
28855_hip,-35.5136474,28855,91.36324523,0.027,A0V,5.8
31592_hip,-19.2558792,31592,99.17098928,1.037,K1III+...,3.95
89609_hip,-17.37388635,89609,274.2984505,1.569,K2III,5.81
15411_hip,-18.55979384,15411,49.67145547,0.381,F3V,5.72
72208_hip,15.13178786,72208,221.5247745,1.335,M5III,5.78
76311_hip,53.92214366,76311,233.8174967,1.184,K4III:,5.97
8423_hip,37.95287011,8423,27.16218592,0.975,K0III,5.94
25695_hip,25.15021515,25695,82.31875058,-0.042,B9Vn,5.47
16112_hip,-35.68132348,16112,51.88925357,1.284,K2III,5.71
118243_hip,55.75492832,118243,359.7522473,-0.071,B1V...,4.88
89000_hip,3.119826532,89000,272.4750563,0.49,F5V,5.67
68933_hip,-36.36995445,68933,211.6706186,1.011,K0IIIb,2.06
43903_hip,64.60383153,43903,134.1560082,0.877,G6III,5.57
100881_hip,-18.21172075,100881,306.8300409,-0.049,B4V,5.08
73111_hip,-47.8791978,73111,224.133557,-0.035,B+...,5.62
13055_hip,81.44847547,13055,41.94878463,1.3,G8p...,5.8
8928_hip,-67.6473033,8928,28.73388091,0.931,G5III,4.68
86032_hip,12.56003477,86032,263.7336273,0.155,A5III,2.08
36850_hip,31.88827629,36850,113.6494283,0.034,A2Vm,1.58
38722_hip,19.88396986,38722,118.9162295,-0.035,A0Vs,5.38
34624_hip,-27.49152005,34624,107.5805019,0.998,G8III,5.46
18262_hip,-40.35700883,18262,58.59650653,0.599,K0III...,5.7
62572_hip,83.41290084,62572,192.3069055,0.033,A1IIIsh,5.38
105767_hip,-3.55674744,105767,321.320657,1.451,K4III,5.48
44700_hip,38.45221539,44700,136.6323622,1.037,G8Ib-II,4.56
48613_hip,-50.24395889,48613,148.7134616,0.006,A0V,5.71
81702_hip,-48.7629566,81702,250.335062,0.169,O5,5.57
113963_hip,15.20526442,113963,346.1902241,-0.002,B9.5III,2.49
91854_hip,-64.55142496,91854,280.9055771,0.967,K0III,5.76
91118_hip,18.20341015,91118,278.8025107,0.006,A0Vn,5.79
21515_hip,0.998314131,21515,69.30697237,-0.107,B7V,5.32
115769_hip,-58.47611022,115769,351.8124688,0.983,G8III,5.63
45661_hip,35.36407958,45661,139.6079561,0.177,A8V,5.94
53154_hip,-57.24040555,53154,163.1285224,0.13,B9Ia,5.26
10155_hip,19.50033764,10155,32.65665389,1.641,M3III,5.68
22325_hip,-16.32948449,22325,72.13555403,0.537,F8V,5.76
90485_hip,-29.81686531,90485,276.9561824,0.517,F8V,5.9
29434_hip,16.13040608,29434,93.01366463,-0.149,B5Vn,4.95
83254_hip,22.63209529,83254,255.2422313,1.332,K3III,5.69
74901_hip,-0.461234139,74901,229.608859,1.507,K5III,5.88
49934_hip,-58.06054371,49934,152.9435838,-0.118,B2IVnpe,5.7
88101_hip,-4.821126308,88101,269.9031804,1.561,K5III,5.86
76945_hip,-34.71040721,76945,235.6709172,-0.151,B5V,4.75
26460_hip,-28.68969042,26460,84.43590756,0.486,F5V,5.28
92946_hip,4.203595136,92946,284.0549266,0.161,A5V,4.62
97749_hip,-39.87436734,97749,297.9608529,-0.045,A0p,5.32
38010_hip,-38.51114459,38010,116.8541349,-0.112,B2IV/V,5.07
55597_hip,-64.95471433,55597,170.8391678,-0.061,B5,5.09
5550_hip,37.72412122,5550,17.79282306,-0.095,B7III-IV,5.8
51502_hip,82.55858756,51502,157.7694326,0.399,F2V,5.25
32609_hip,55.70419499,32609,102.051217,0,F5V:+...,5.54
3572_hip,74.98807307,3572,11.4128236,0.078,A2IV,5.64
88038_hip,-36.85837571,88038,269.7320337,0.915,G8III,5.74
17296_hip,63.21680592,17296,55.53885419,1.651,S5.3 SB:,5.06
27560_hip,4.423405968,27560,87.55443716,1.361,K2III,5.96
105972_hip,66.80909577,105972,321.9422593,-0.099,B7V,5.42
88601_hip,2.500099481,88601,271.3636899,0.86,K0V SB,4.03
108036_hip,-13.55176811,108036,328.3240485,0.378,F3IV,5.08
16611_hip,-21.63288274,16611,53.44698381,-0.106,B9V,4.26
77678_hip,-47.06080055,77678,237.8809131,1.152,K1IV,6
104371_hip,30.20563746,104371,317.1620413,-0.048,B9V,5.6
78012_hip,37.94695788,78012,238.9482787,0.352,F0IV,5.43
6999_hip,47.00727374,6999,22.52542734,0.999,K0III,5.27
40944_hip,-20.07905817,40944,125.3384283,0.771,A3V,5.58
26069_hip,-62.48982532,26069,83.40632371,0.64,F6Ia,3.76
91883_hip,31.92661292,91883,280.964965,0.36,F1III-IV,5.68
14110_hip,-9.961406687,14110,45.48382908,1.092,G6III:,5.84
65550_hip,46.02805514,65550,201.5691761,0.985,K0III:,5.88
66198_hip,55.34843362,66198,203.530441,-0.014,A0V,5.6
76866_hip,12.84752763,76866,235.4475645,0.033,A0p Sr,5.34
12273_hip,72.81825166,12273,39.50846272,0.896,G8III,5.17
102453_hip,30.71971523,102453,311.4156404,1.051,K0III,4.22
42172_hip,6.620219737,42172,128.9623943,0.53,F8V,5.91
39919_hip,-48.68441261,39919,122.2896058,-0.101,B8Ib/II,5.66
116250_hip,-77.38532738,116250,353.3316142,0.681,G2V,5.82
32814_hip,13.41317681,32814,102.6062446,1.329,K3III,5.68
20804_hip,11.2123,20804,66.86986896,0.049,B8IV,5.87
102773_hip,-68.77652131,102773,312.3257127,1.122,K0III,5.41
1074_hip,-84.99397839,1074,3.331757759,1.71,M0/M1III,5.78
25853_hip,-20.86365911,25853,82.78177839,0.012,A0V,5.53
102589_hip,36.49071665,102589,311.8522408,-0.083,B6IV,4.53
27511_hip,12.65132367,27511,87.38721058,-0.068,B9IV,4.89
96665_hip,5.397773223,96665,294.798506,-0.001,B3V + B3V,5.18
37023_hip,46.18028782,37023,114.1318099,1.56,M0III,5.66
26345_hip,-6.064751629,26345,84.14872314,-0.212,B1V...,5.71
104019_hip,-19.85499065,104019,316.1012518,0.169,A5V,4.82
41211_hip,-3.751240221,41211,126.1458944,0.478,F3V,5.61
98421_hip,-34.69779905,98421,299.963988,0.17,A4/A5IV,5.3
